run,method,source_url,optimizer_step,elapsed_gpu_hours,metric,reward_unsmoothed,reward_ema8
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,125,270.12183115157336,weighted,5.306938171386719,5.269721913144938
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,126,271.4607778760711,weighted,5.306938171386719,5.272810712106057
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,127,274.40567290771554,weighted,5.315078258514404,5.276318747561608
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,128,275.7390213951911,weighted,5.315078258514404,5.279535630258054
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,129,278.68056038884447,weighted,5.324431896209717,5.283261838807249
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,130,280.0146377977155,weighted,5.324431896209717,5.2866787871126855
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,131,282.9659935204178,weighted,5.3092546463012695,5.288552492146518
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,132,284.30317100006226,weighted,5.3092546463012695,5.290270687238316
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,133,287.24176396288,weighted,5.273430824279785,5.28887304669977
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,134,288.5830556466933,weighted,5.273430824279785,5.287591404674977
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,135,291.52769062229333,weighted,5.242927551269531,5.283884485427426
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,136,292.8644135341866,weighted,5.242927551269531,5.280485225489588
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,137,295.8034045083378,weighted,5.3439507484436035,5.285752607290672
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,138,297.14477627332445,weighted,5.3439507484436035,5.290582817699369
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,139,300.0840166391467,weighted,5.339037895202637,5.294604393218345
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,140,301.43229232002665,weighted,5.339037895202637,5.298292194229298
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,141,304.3794671330844,weighted,5.311554431915283,5.299392906335294
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,142,305.73315282686224,weighted,5.311554431915283,5.300402263786896
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,143,308.67495104201777,weighted,5.28800106048584,5.299373014053512
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,144,310.01339637659555,weighted,5.28800106048584,5.298429187886532
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,145,312.9544735292889,weighted,5.281994819641113,5.297065201769676
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,146,314.2969614153511,weighted,5.281994819641113,5.295814420985645
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,147,317.24259564330663,weighted,5.23057222366333,5.29039958239545
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,148,318.5803618493333,weighted,5.23057222366333,5.285434153514941
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,149,321.52522097259555,weighted,5.299432277679443,5.286595941223314
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,150,322.8811942491022,weighted,5.299432277679443,5.287661305249237
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,151,325.8253351863911,weighted,5.350266933441162,5.292857319261798
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,152,327.17340912736,weighted,5.350266933441162,5.2976220851198645
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,153,330.11362850573335,weighted,5.371957302093506,5.303791607576181
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,154,331.44989239599107,weighted,5.371957302093506,5.309449084613265
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,155,334.3902478539022,weighted,5.38641881942749,5.315837261398454
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,156,335.73755081,weighted,5.38641881942749,5.321695245339179
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,157,338.68052465471106,weighted,5.419254779815674,5.3297922922475625
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,158,340.02876894392887,weighted,5.419254779815674,5.337217317000568
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,159,342.97004165991115,weighted,5.437831401824951,5.345567879237654
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,160,344.3206697268978,weighted,5.437831401824951,5.353225378572095
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,161,347.2707513608533,weighted,5.479157447814941,5.36367723115012
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,162,348.60920315014226,weighted,5.479157447814941,5.373261622223149
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,163,351.55289589902225,weighted,5.518078804016113,5.385280862786459
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,164,352.8942683581067,weighted,5.518078804016113,5.396302554979265
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,165,355.83423458536,weighted,5.538610458374023,5.40811353558105
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,166,357.18226869050665,weighted,5.538610458374023,5.4189442525470986
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,167,360.12433287084446,weighted,5.5990986824035645,5.433896341823953
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,168,361.4643975950578,weighted,5.5990986824035645,5.447607468145186
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,169,364.4072265207289,weighted,5.626290321350098,5.462437422509847
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,170,365.74244463093333,weighted,5.626290321350098,5.476036550622782
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,171,368.69203626295996,weighted,5.608776569366455,5.487053435483443
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,172,370.0349653090578,weighted,5.608776569366455,5.4971559634441896
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,173,372.97752426353776,weighted,5.651843547821045,5.509994407513904
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,174,374.3126115634578,weighted,5.651843547821045,5.52176731263429
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,175,377.2530248665956,weighted,5.664983749389648,5.533653697831618
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,176,378.59805876458665,weighted,5.664983749389648,5.544553561116657
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,177,381.5389086116178,weighted,5.678646087646484,5.555682698655103
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,178,382.89946373579556,weighted,5.678646087646484,5.565888162775239
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,179,385.83933984928,weighted,5.679991722106934,5.575358296855725
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,180,387.1884113019645,weighted,5.679991722106934,5.584042448097222
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,181,390.13939991924445,weighted,5.68718957901001,5.592603242918021
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,182,391.48478304656004,weighted,5.68718957901001,5.600453526381741
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,183,394.42520716692445,weighted,5.699497699737549,5.608673792314408
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,184,395.7597134790134,weighted,5.699497699737549,5.616211809410882
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,185,398.7028663925955,weighted,5.7667341232299805,5.6287045528653445
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,186,400.0484121369955,weighted,5.7667341232299805,5.6401604491238055
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,187,402.99208645220443,weighted,5.793825626373291,5.6529140375357505
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,188,404.3276328579022,weighted,5.793825626373291,5.664609129674872
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,189,407.2693895327289,weighted,5.7931742668151855,5.675279516242355
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,190,408.60917881446227,weighted,5.7931742668151855,5.685064303867294
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,191,411.5665616952356,weighted,5.801297664642334,5.694711202856355
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,192,412.9152701288178,weighted,5.801297664642334,5.703557448233711
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,193,415.85878537404443,weighted,5.832622528076172,5.714269328024101
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,194,417.1962812216622,weighted,5.832622528076172,5.724092165102212
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,195,420.1390971286933,weighted,5.850053310394287,5.7345464308747625
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,196,421.47474913427556,weighted,5.850053310394287,5.744133034856928
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,197,424.4180076920444,weighted,5.855298042297363,5.7533592810116065
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,198,425.76765156327997,weighted,5.855298042297363,5.761819786039049
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,199,428.71517834095107,weighted,5.835015296936035,5.767894717499067
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,200,430.0627245210489,weighted,5.835015296936035,5.773465454210096
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,201,444.17050534468444,weighted,5.8299078941345215,5.778149948515487
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,202,445.5247528033244,weighted,5.8299078941345215,5.782445648733899
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,203,448.46540252272,weighted,5.855368614196777,5.788497960024843
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,204,449.80535587312,weighted,5.855368614196777,5.794047953949372
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,205,452.75544845449775,weighted,5.875546932220459,5.8008120396288225
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,206,454.1066878257156,weighted,5.875546932220459,5.807014733545461
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,207,457.0478595479822,weighted,5.849259376525879,5.810520868109098
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,208,458.3942529395556,weighted,5.849259376525879,5.813736007679973
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,209,461.33804534495107,weighted,5.837918281555176,5.815743038637732
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,210,462.67965066752004,weighted,5.837918281555176,5.817583494140833
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,211,465.6246662894311,weighted,5.82661771774292,5.8183332981725915
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,212,466.9846260257244,weighted,5.82661771774292,5.819020871501325
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,213,469.9225119401778,weighted,5.846445560455322,5.821297009800877
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,214,471.27878928576,weighted,5.846445560455322,5.823384237824459
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,215,474.2224447760978,weighted,5.8609185218811035,5.826499431642367
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,216,475.56424262467556,weighted,5.8609185218811035,5.829356076968756
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,217,478.51163462364445,weighted,5.863423824310303,5.832183562255229
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,218,479.8648569246667,weighted,5.863423824310303,5.834776377695027
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,219,482.8306732736533,weighted,5.872387886047363,5.837897980817245
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,220,484.19275063667556,weighted,5.872387886047363,5.840760503501599
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,221,487.1409214235467,weighted,5.883598327636719,5.844315869702723
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,222,488.4858809123822,weighted,5.883598327636719,5.847576154884227
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,223,491.4268308988711,weighted,5.899815559387207,5.851911814243371
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,224,492.76716196796446,weighted,5.899815559387207,5.855887631405664
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,225,495.7112960754489,weighted,5.892861366271973,5.85895630190719
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,226,497.0551887725333,weighted,5.892861366271973,5.861770285164352
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,227,499.9972888877422,weighted,5.9093475341796875,5.865719004468069
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,228,501.33668879647996,weighted,5.9093475341796875,5.869339996035058
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,229,504.27701694236447,weighted,5.928341865539551,5.874236912647297
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,230,505.6225854806755,weighted,5.928341865539551,5.878727404979956
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,231,508.56647340972444,weighted,5.9349517822265625,5.883393800964759
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,232,509.91680555982225,weighted,5.9349517822265625,5.887672904950018
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,233,512.8573491838578,weighted,5.910201549530029,5.889542691362238
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,234,514.2081016751378,weighted,5.910201549530029,5.891257293062172
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,235,517.1493721471555,weighted,5.883143424987793,5.890583874818028
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,236,518.4917762167911,weighted,5.883143424987793,5.88996634756538
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,237,521.4363494922134,weighted,5.935995578765869,5.893786587649418
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,238,522.7998312373511,weighted,5.935995578765869,5.897289763252494
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,239,525.74078072192,weighted,5.951375961303711,5.901778699009176
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,240,527.0822802562577,weighted,5.951375961303711,5.905895071247739
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,241,530.0278138534844,weighted,5.974860191345215,5.9116188973757335
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,242,531.3642060370399,weighted,5.974860191345215,5.916867669077705
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,243,534.3084297349423,weighted,5.970675468444824,5.92133349886923
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,244,535.63938777776,weighted,5.970675468444824,5.925428682844323
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,245,538.5791568635022,weighted,5.979991912841797,5.929957210323807
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,246,539.93535922616,weighted,5.979991912841797,5.934109888332258
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,247,542.8775823018933,weighted,5.987696170806885,5.938557333117345
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,248,544.2213005040444,weighted,5.987696170806885,5.942635657967199
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,249,547.1602052671556,weighted,5.989494323730469,5.946524737766374
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,250,548.5076359223822,weighted,5.989494323730469,5.950091039666564
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,251,551.4527011615555,weighted,6.0058488845825195,5.954718715354209
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,252,552.7952623142489,weighted,6.0058488845825195,5.958962312670421
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,253,555.7366326063467,weighted,6.003150939941406,5.962629790070248
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,254,557.0766674632978,weighted,6.003150939941406,5.965992881674252
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,255,560.0187308820533,weighted,5.99484920501709,5.968387839839686
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,256,561.3510862288266,weighted,5.99484920501709,5.970584026160695
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,257,564.2978375672889,weighted,6.0553765296936035,5.97762146112048
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,258,565.6477531518223,weighted,6.0553765296936035,5.984074817432392
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,259,568.5891444060001,weighted,6.0523600578308105,5.989742216294258
4dnkgeto,DiffusionART,https://wandb.ai/vanzl3386-chinese-university-of-hong-kong-shenzhen/flow-grpo-algo/runs/4dnkgeto,260,569.9264451435378,weighted,6.0523600578308105,5.994939243965042
